FechaHoraDifusion;CodigoOACI;Tipo;EsAuto;EsCorregido;EsNil;FechaHoraNominal;DireccionViento;IntensidadViento;RachaViento;Visibilidad;AlcanceVisualEnPista;TiempoSignificativo;Nubosidad;Temperatura;PuntoRocio;Presion;Precipitacion;Trend;InformacionReciente
2023-01-02T06:05;LEHC;METAR;true;false;false;2023-01-02T06:00;140.0;5.0;null;9999.0;null;null;FEW067;11.0;2.0;1023.0;RA;null;null
2023-01-02T06:05;LEGT;METAR;false;false;false;2023-01-02T06:00;270.0;5.0;null;9999.0;null;null;FEW017 SCT020 OVC023;10.0;7.0;1023.0;null;null;null
2023-01-02T06:05;LERL;METAR;false;false;true;2023-01-02T06:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:05;LEBA;METAR;true;false;false;2023-01-02T06:00;80.0;7.0;null;9999.0;null;null;SCT014;9.0;8.0;1024.0;null;null;null
2023-01-02T06:05;LEMO;METAR;false;false;true;2023-01-02T06:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:05;LESU;METAR;false;false;true;2023-01-02T06:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:05;LECV;METAR;false;false;true;2023-01-02T06:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:05;LEAB;METAR;false;false;false;2023-01-02T06:00;150.0;3.0;null;9999.0;null;null;FEW040;5.0;1.0;1024.0;null;NOSIG;null
2023-01-02T06:05;LEGA;METAR;false;false;true;2023-01-02T06:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:05;LEAO;METAR;false;false;false;2023-01-02T06:00;0.0;0.0;null;9999.0;null;null;SCT030 BKN049;11.0;4.0;1023.0;RA;null;null
2023-01-02T06:05;GECE;METAR;true;false;false;2023-01-02T06:00;0.0;0.0;null;-1.0;null;null;null;14.0;13.0;1023.0;null;null;null
2023-01-02T06:05;LEVS;METAR;false;false;false;2023-01-02T06:00;220.0;4.0;null;9999.0;null;null;SCT015 BKN056;10.0;8.0;1023.0;null;null;null
2023-01-02T06:05;LELO;METAR;false;false;false;2023-01-02T06:00;0.0;0.0;null;9999.0;null;null;BKN050;10.0;6.0;1022.0;RA;null;null
2023-01-02T06:05;LELL;METAR;true;false;false;2023-01-02T06:00;300.0;3.0;null;-1.0;null;null;null;3.0;2.0;1023.0;null;null;null
2023-01-02T06:05;LEEC;METAR;false;false;true;2023-01-02T06:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:05;LETU;METAR;true;false;false;2023-01-02T06:00;0.0;0.0;null;9999.0;null;null;null;10.0;7.0;1022.0;null;null;null
2023-01-02T06:06;LERT;SPECI;false;false;false;2023-01-02T06:05;100.0;4.0;null;9999.0;null;null;FEW029;14.0;13.0;1023.0;RA;NOSIG;null
2023-01-02T06:07;LEMO;METAR;false;false;false;2023-01-02T06:00;140.0;6.0;null;9999.0;null;null;FEW007 FEW030TCU SCT042 BKN062;13.0;12.0;1023.0;null;NOSIG;null
2023-01-02T06:11;LEJR;SPECI;false;false;false;2023-01-02T06:10;0.0;0.0;null;9999.0;null;null;SCT024 BKN030;13.0;12.0;1023.0;null;null;null
2023-01-02T06:13;LEVX;SPECI;false;false;false;2023-01-02T06:13;220.0;3.0;null;9999.0;null;null;FEW005 SCT027 BKN032;7.0;7.0;1024.0;null;NOSIG;null
2023-01-02T06:34;LEBL;METAR;false;false;false;2023-01-02T06:30;330.0;10.0;null;9999.0;null;null;FEW007;7.0;3.0;1023.0;null;NOSIG;null
2023-01-02T06:34;LEVD;METAR;false;false;false;2023-01-02T06:30;280.0;6.0;null;9999.0;null;null;SCT017;4.0;3.0;1023.0;null;null;null
2023-01-02T06:34;LEBB;METAR;false;false;false;2023-01-02T06:30;90.0;4.0;null;9999.0;null;null;SCT040 BKN055 BKN010;11.0;11.0;1024.0;RA RA;TEMPO;null
2023-01-02T06:34;LERS;METAR;false;false;false;2023-01-02T06:30;40.0;5.0;null;9999.0;null;null;FEW010;9.0;8.0;1023.0;null;null;null
2023-01-02T06:34;LEZG;METAR;false;false;false;2023-01-02T06:30;90.0;3.0;null;9999.0;null;null;BKN080;9.0;8.0;1022.0;null;null;null
2023-01-02T06:34;LEGE;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;OVC007;9.0;8.0;1023.0;null;null;null
2023-01-02T06:34;LEMD;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;FEW019 BKN023;9.0;7.0;1023.0;null;NOSIG;null
2023-01-02T06:34;LESO;METAR;false;false;false;2023-01-02T06:30;210.0;5.0;null;9000.0;null;null;BKN010 BKN020 BKN040;11.0;10.0;1024.0;RA;null;null
2023-01-02T06:34;LEMH;METAR;false;true;false;2023-01-02T06:30;170.0;4.0;null;8000.0;null;null;FEW009;14.0;14.0;1024.0;null;null;null
2023-01-02T06:34;LEAS;METAR;false;false;false;2023-01-02T06:30;230.0;7.0;null;9999.0;null;null;FEW054;9.0;5.0;1023.0;null;NOSIG;null
2023-01-02T06:34;LEAL;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;-1.0;null;null;null;4.0;2.0;1023.0;null;NOSIG;null
2023-01-02T06:34;GCGM;METAR;true;false;false;2023-01-02T06:30;60.0;2.0;null;-1.0;null;null;null;18.0;13.0;1023.0;null;null;null
2023-01-02T06:34;LEBG;METAR;true;false;false;2023-01-02T06:30;220.0;7.0;null;9999.0;null;null;BKN009 BKN013 OVC059;7.0;6.0;1023.0;null;null;null
2023-01-02T06:34;LEJR;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;SCT024 BKN030;13.0;12.0;1023.0;null;null;null
2023-01-02T06:34;LETL;METAR;true;false;false;2023-01-02T06:30;0.0;0.0;null;-1.0;null;null;null;3.0;-1.0;1024.0;null;null;null
2023-01-02T06:34;LECO;METAR;false;false;false;2023-01-02T06:30;220.0;11.0;null;9999.0;null;null;FEW030;9.0;6.0;1024.0;null;NOSIG;null
2023-01-02T06:34;LEMG;METAR;false;false;false;2023-01-02T06:30;290.0;6.0;null;-1.0;null;null;null;9.0;5.0;1024.0;null;NOSIG;null
2023-01-02T06:34;GCRR;METAR;false;false;false;2023-01-02T06:30;350.0;5.0;null;-1.0;null;null;null;16.0;8.0;1023.0;null;null;null
2023-01-02T06:34;LEPA;METAR;false;false;false;2023-01-02T06:30;40.0;1.0;null;9999.0;null;null;FEW002;6.0;6.0;1023.0;null;NOSIG;null
2023-01-02T06:34;LEGR;METAR;false;false;false;2023-01-02T06:30;180.0;3.0;null;-1.0;null;null;null;3.0;2.0;1025.0;null;null;null
2023-01-02T06:34;LEPP;METAR;false;false;false;2023-01-02T06:30;340.0;5.0;null;9999.0;null;null;BKN058;11.0;2.0;1022.0;null;null;null
2023-01-02T06:34;LEVX;METAR;false;false;false;2023-01-02T06:30;210.0;6.0;null;5000.0;null;null;FEW007 SCT023 BKN029;7.0;7.0;1024.0;null;NOSIG;null
2023-01-02T06:34;LESA;METAR;false;false;false;2023-01-02T06:30;280.0;2.0;null;9999.0;null;null;FEW009 BKN046;5.0;4.0;1024.0;null;null;null
2023-01-02T06:34;GCTS;METAR;false;false;false;2023-01-02T06:30;50.0;7.0;null;-1.0;null;null;null;18.0;11.0;1022.0;null;NOSIG;null
2023-01-02T06:34;GCFV;METAR;false;false;false;2023-01-02T06:30;300.0;6.0;null;-1.0;null;null;null;16.0;9.0;1023.0;null;null;null
2023-01-02T06:34;LEDA;METAR;true;false;false;2023-01-02T06:30;60.0;8.0;null;-1.0;null;null;null;11.0;3.0;1023.0;null;null;null
2023-01-02T06:34;LEIB;METAR;false;false;false;2023-01-02T06:30;330.0;4.0;null;9999.0;null;null;FEW005;7.0;4.0;1023.0;null;NOSIG;null
2023-01-02T06:34;GCLA;METAR;true;false;false;2023-01-02T06:30;280.0;6.0;null;9999.0;null;null;BKN077;19.0;14.0;1023.0;null;null;null
2023-01-02T06:34;LELC;METAR;false;false;false;2023-01-02T06:30;260.0;3.0;null;-1.0;null;null;null;7.0;6.0;1024.0;null;NOSIG;null
2023-01-02T06:34;LELN;METAR;true;false;false;2023-01-02T06:30;250.0;4.0;null;-1.0;null;null;null;1.0;1.0;1022.0;null;null;null
2023-01-02T06:34;GCHI;METAR;true;false;false;2023-01-02T06:30;280.0;3.0;null;-1.0;null;null;null;19.0;16.0;1022.0;null;null;null
2023-01-02T06:34;GEML;METAR;false;false;false;2023-01-02T06:30;280.0;4.0;null;-1.0;null;null;null;11.0;6.0;1024.0;null;null;null
2023-01-02T06:34;LEVT;METAR;false;false;false;2023-01-02T06:30;10.0;4.0;null;5000.0;null;null;SCT015 OVC020;8.0;8.0;1023.0;RA;null;null
2023-01-02T06:34;LEAG;METAR;true;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;FEW039;12.0;10.0;1024.0;RA;null;null
2023-01-02T06:34;LEMI;METAR;false;false;false;2023-01-02T06:30;280.0;5.0;null;-1.0;null;null;null;7.0;2.0;1023.0;null;null;null
2023-01-02T06:34;LEVC;METAR;false;false;false;2023-01-02T06:30;280.0;3.0;null;-1.0;null;null;null;6.0;5.0;1024.0;null;NOSIG;null
2023-01-02T06:34;LECH;METAR;true;false;false;2023-01-02T06:30;0.0;0.0;null;2200.0;null;null;null;5.0;5.0;1023.0;null;null;null
2023-01-02T06:34;GCLP;METAR;false;false;false;2023-01-02T06:30;310.0;5.0;null;-1.0;null;null;null;19.0;11.0;1023.0;null;NOSIG;null
2023-01-02T06:34;LEXJ;METAR;false;false;false;2023-01-02T06:30;220.0;6.0;null;9999.0;null;null;SCT044 BKN062;12.0;8.0;1023.0;null;null;null
2023-01-02T06:34;LEST;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;FEW022 SCT032 BKN045;6.0;5.0;1024.0;RA;TEMPO;null
2023-01-02T06:34;LEZL;METAR;false;false;false;2023-01-02T06:30;40.0;5.0;null;7000.0;null;null;OVC005;12.0;12.0;1023.0;RA;NOSIG;null
2023-01-02T06:34;GCXO;METAR;false;false;false;2023-01-02T06:30;160.0;4.0;null;-1.0;null;null;null;14.0;10.0;1024.0;null;NOSIG;null
2023-01-02T06:34;LEAM;METAR;false;false;false;2023-01-02T06:30;20.0;3.0;null;-1.0;null;null;null;10.0;6.0;1024.0;null;null;null
2023-01-02T06:35;LELO;METAR;false;false;false;2023-01-02T06:30;220.0;3.0;null;6000.0;null;null;FEW035 BKN050;9.0;6.0;1023.0;RA;null;null
2023-01-02T06:35;LEBZ;METAR;false;false;false;2023-01-02T06:30;280.0;6.0;null;-1.0;null;null;null;9.0;9.0;1024.0;null;null;null
2023-01-02T06:35;LESB;METAR;true;false;false;2023-01-02T06:30;350.0;4.0;null;-1.0;null;null;null;8.0;5.0;1024.0;null;null;null
2023-01-02T06:35;LERL;METAR;false;false;true;2023-01-02T06:30;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:35;LETO;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;BKN040 OVC050;8.0;7.0;1023.0;null;NOSIG;null
2023-01-02T06:35;LEGA;METAR;false;false;true;2023-01-02T06:30;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:35;LESU;METAR;false;false;true;2023-01-02T06:30;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:35;LEHC;METAR;true;false;false;2023-01-02T06:30;150.0;5.0;null;9999.0;null;null;FEW067;10.0;3.0;1023.0;RA;null;null
2023-01-02T06:35;LEVS;METAR;false;false;false;2023-01-02T06:30;200.0;4.0;null;9999.0;null;null;FEW015 BKN065;10.0;7.0;1023.0;null;null;null
2023-01-02T06:35;LEEC;METAR;false;false;true;2023-01-02T06:30;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:35;LEBA;METAR;true;false;false;2023-01-02T06:30;80.0;5.0;null;9999.0;null;null;OVC013;9.0;8.0;1024.0;null;null;null
2023-01-02T06:35;LEAO;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;FEW029 SCT041 BKN049;10.0;5.0;1023.0;DZ;null;null
2023-01-02T06:35;LEGT;METAR;false;false;false;2023-01-02T06:30;210.0;3.0;null;9999.0;null;null;SCT014 BKN017 BKN021;10.0;7.0;1023.0;null;null;null
2023-01-02T06:35;LEBT;METAR;true;false;false;2023-01-02T06:30;0.0;0.0;null;6000.0;null;null;SCT010;6.0;6.0;0.0;null;null;null
2023-01-02T06:35;GECE;METAR;true;false;false;2023-01-02T06:30;0.0;0.0;null;-1.0;null;null;null;14.0;13.0;1024.0;null;null;null
2023-01-02T06:35;LERI;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;-1.0;null;null;null;3.0;2.0;1024.0;null;NOSIG;null
2023-01-02T06:35;LERT;METAR;false;false;false;2023-01-02T06:30;80.0;3.0;null;9999.0;null;null;BKN026;14.0;13.0;1023.0;null;NOSIG;null
2023-01-02T06:35;LELL;METAR;true;false;false;2023-01-02T06:30;300.0;4.0;null;-1.0;null;null;null;3.0;2.0;1024.0;null;null;null
2023-01-02T06:35;LEMO;METAR;false;false;false;2023-01-02T06:30;150.0;3.0;null;9999.0;null;null;FEW030TCU FEW040 BKN053;13.0;12.0;1023.0;null;NOSIG;null
2023-01-02T06:35;LEBR;METAR;true;false;false;2023-01-02T06:30;110.0;12.0;null;9999.0;null;null;FEW067;11.0;5.0;1022.0;null;null;null
2023-01-02T06:35;LEAB;METAR;false;false;false;2023-01-02T06:30;0.0;0.0;null;9999.0;null;null;FEW040;5.0;1.0;1024.0;null;NOSIG;null
2023-01-02T06:35;LETU;METAR;true;false;false;2023-01-02T06:30;110.0;5.0;null;9999.0;null;null;null;10.0;7.0;1022.0;null;null;null
2023-01-02T06:35;LECV;METAR;false;false;true;2023-01-02T06:30;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T06:42;LEGT;SPECI;false;false;false;2023-01-02T06:41;190.0;3.0;null;9999.0;null;null;BKN013 BKN017 OVC021;10.0;7.0;1023.0;null;null;null
2023-01-02T06:45;LEVX;SPECI;false;false;false;2023-01-02T06:45;230.0;5.0;null;3900.0;null;null;FEW005 SCT025 BKN029;7.0;6.0;1024.0;null;NOSIG;null
2023-01-02T06:49;LEMO;SPECI;false;false;false;2023-01-02T06:49;0.0;0.0;null;5000.0;null;null;FEW016 FEW030TCU BKN050;13.0;12.0;1023.0;null;NOSIG;null
2023-01-02T07:04;LETL;METAR;true;false;false;2023-01-02T07:00;120.0;2.0;null;-1.0;null;null;null;5.0;-1.0;1024.0;null;null;null
2023-01-02T07:04;LESA;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;BKN008;5.0;4.0;1025.0;null;null;null
2023-01-02T07:04;LEAM;METAR;false;false;false;2023-01-02T07:00;10.0;4.0;null;-1.0;null;null;null;9.0;6.0;1024.0;null;null;null
2023-01-02T07:04;LEZG;METAR;false;false;false;2023-01-02T07:00;80.0;3.0;null;9999.0;null;null;BKN075;9.0;8.0;1023.0;null;null;null
2023-01-02T07:04;LEPA;METAR;false;false;false;2023-01-02T07:00;360.0;3.0;null;7000.0;null;null;FEW001;6.0;6.0;1023.0;null;TEMPO;null
2023-01-02T07:04;LEAG;METAR;true;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;null;14.0;11.0;1024.0;RA;null;null
2023-01-02T07:04;GCGM;METAR;false;false;false;2023-01-02T07:00;70.0;4.0;null;-1.0;null;null;null;18.0;13.0;1023.0;null;null;null
2023-01-02T07:04;LEVT;METAR;false;false;false;2023-01-02T07:00;10.0;4.0;null;5000.0;null;null;SCT015 OVC020;8.0;8.0;1023.0;DZ;null;null
2023-01-02T07:04;GEML;METAR;false;false;false;2023-01-02T07:00;290.0;3.0;null;-1.0;null;null;null;9.0;5.0;1025.0;null;null;null
2023-01-02T07:04;GCLP;METAR;false;false;false;2023-01-02T07:00;320.0;5.0;null;-1.0;null;null;null;18.0;10.0;1023.0;null;NOSIG;null
2023-01-02T07:04;GCRR;METAR;false;false;false;2023-01-02T07:00;360.0;5.0;null;-1.0;null;null;null;16.0;9.0;1023.0;null;null;null
2023-01-02T07:04;LELC;METAR;false;false;false;2023-01-02T07:00;250.0;3.0;null;-1.0;null;null;null;7.0;6.0;1024.0;null;NOSIG;null
2023-01-02T07:04;LEVX;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;5000.0;null;null;FEW005 SCT027 BKN033;7.0;7.0;1024.0;null;NOSIG;null
2023-01-02T07:04;GCLA;METAR;false;false;false;2023-01-02T07:00;280.0;5.0;null;9999.0;null;null;FEW035;18.0;14.0;1023.0;null;null;null
2023-01-02T07:04;GCTS;METAR;false;false;false;2023-01-02T07:00;70.0;8.0;null;-1.0;null;null;null;18.0;11.0;1023.0;null;NOSIG;null
2023-01-02T07:04;LEXJ;METAR;false;false;false;2023-01-02T07:00;220.0;6.0;null;9999.0;null;null;SCT044 BKN065;12.0;7.0;1024.0;null;null;null
2023-01-02T07:04;LEDA;METAR;false;false;false;2023-01-02T07:00;80.0;10.0;null;-1.0;null;null;null;11.0;3.0;1023.0;null;null;null
2023-01-02T07:04;LEBB;METAR;false;false;false;2023-01-02T07:00;90.0;5.0;null;9999.0;null;null;SCT035 BKN040 BKN010;11.0;11.0;1024.0;RA;TEMPO;null
2023-01-02T07:04;LEBL;METAR;false;false;false;2023-01-02T07:00;330.0;10.0;24;-1.0;null;null;null;7.0;3.0;1023.0;null;NOSIG;null
2023-01-02T07:04;LEMI;METAR;false;false;false;2023-01-02T07:00;270.0;4.0;null;-1.0;null;null;null;8.0;1.0;1024.0;null;null;null
2023-01-02T07:04;LESO;METAR;false;false;false;2023-01-02T07:00;210.0;6.0;null;9999.0;null;null;BKN020 BKN050;12.0;10.0;1024.0;DZ;null;null
2023-01-02T07:04;LEJR;METAR;false;true;false;2023-01-02T07:00;40.0;3.0;null;9999.0;null;null;BKN020 BKN035;13.0;12.0;1024.0;RA;null;null
2023-01-02T07:04;LEMG;METAR;false;false;false;2023-01-02T07:00;290.0;7.0;null;-1.0;null;null;null;9.0;5.0;1024.0;null;NOSIG;null
2023-01-02T07:04;LEGR;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;SCT070;3.0;2.0;1026.0;null;null;null
2023-01-02T07:04;LECH;METAR;true;false;false;2023-01-02T07:00;150.0;3.0;null;7000.0;null;null;null;6.0;6.0;1023.0;null;null;null
2023-01-02T07:04;LEGE;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;8000.0;null;null;OVC008;9.0;9.0;1024.0;null;null;null
2023-01-02T07:04;LELN;METAR;false;false;false;2023-01-02T07:00;230.0;5.0;null;-1.0;null;null;null;1.0;0.0;1023.0;null;null;null
2023-01-02T07:04;LEMH;METAR;false;false;false;2023-01-02T07:00;160.0;4.0;null;9000.0;null;null;FEW009;14.0;14.0;1024.0;null;null;null
2023-01-02T07:04;GCHI;METAR;true;false;false;2023-01-02T07:00;0.0;0.0;null;-1.0;null;null;null;19.0;16.0;1022.0;null;null;null
2023-01-02T07:04;LEVD;METAR;false;false;false;2023-01-02T07:00;270.0;4.0;null;9999.0;null;null;BKN014;4.0;3.0;1024.0;null;null;null
2023-01-02T07:04;LEPP;METAR;false;false;false;2023-01-02T07:00;310.0;5.0;null;9999.0;null;null;BKN055;11.0;2.0;1022.0;null;null;null
2023-01-02T07:04;LEMD;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;SCT020 SCT028;9.0;7.0;1023.0;null;NOSIG;null
2023-01-02T07:04;LEBG;METAR;false;false;false;2023-01-02T07:00;250.0;5.0;null;9999.0;null;null;FEW009 BKN065;6.0;3.0;1023.0;null;null;null
2023-01-02T07:04;LEVC;METAR;false;false;false;2023-01-02T07:00;310.0;6.0;null;-1.0;null;null;null;7.0;4.0;1024.0;null;NOSIG;null
2023-01-02T07:04;LEST;METAR;false;false;false;2023-01-02T07:00;140.0;4.0;null;3500.0;null;null;SCT022 SCT032;4.0;4.0;1024.0;RA;TEMPO;null
2023-01-02T07:04;LERS;METAR;false;false;false;2023-01-02T07:00;20.0;5.0;null;9999.0;null;null;FEW010;9.0;8.0;1023.0;null;null;null
2023-01-02T07:04;GCFV;METAR;false;false;false;2023-01-02T07:00;300.0;7.0;null;-1.0;null;null;null;16.0;11.0;1023.0;null;null;null
2023-01-02T07:04;LEAL;METAR;false;false;false;2023-01-02T07:00;260.0;1.0;null;-1.0;null;null;null;5.0;2.0;1023.0;null;NOSIG;null
2023-01-02T07:04;GCXO;METAR;false;false;false;2023-01-02T07:00;170.0;3.0;null;-1.0;null;null;null;14.0;10.0;1024.0;null;NOSIG;null
2023-01-02T07:04;LEIB;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;-1.0;null;null;null;7.0;4.0;1023.0;null;NOSIG;null
2023-01-02T07:04;LEZL;METAR;false;false;false;2023-01-02T07:00;70.0;3.0;null;7000.0;null;null;BKN006;12.0;12.0;1024.0;RA;NOSIG;null
2023-01-02T07:04;LEAS;METAR;false;false;false;2023-01-02T07:00;220.0;8.0;null;-1.0;null;null;null;9.0;4.0;1023.0;null;NOSIG;null
2023-01-02T07:04;LECO;METAR;false;false;false;2023-01-02T07:00;210.0;11.0;null;9999.0;null;null;FEW030;8.0;6.0;1024.0;null;NOSIG;null
2023-01-02T07:05;LELO;METAR;false;false;false;2023-01-02T07:00;180.0;4.0;null;9000.0;null;null;FEW030 BKN050;9.0;7.0;1023.0;RA;null;null
2023-01-02T07:05;LERI;METAR;false;false;false;2023-01-02T07:00;190.0;4.0;null;-1.0;null;null;null;3.0;3.0;1024.0;null;NOSIG;null
2023-01-02T07:05;LEAO;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;SCT023 SCT031 BKN048;9.0;5.0;1024.0;null;null;null
2023-01-02T07:05;GECE;METAR;true;false;false;2023-01-02T07:00;170.0;2.0;null;-1.0;null;null;null;15.0;14.0;1024.0;null;null;null
2023-01-02T07:05;LEMO;METAR;false;false;true;2023-01-02T07:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T07:05;LEHC;METAR;true;false;false;2023-01-02T07:00;150.0;5.0;null;9999.0;null;null;BKN070;10.0;3.0;1023.0;null;null;null
2023-01-02T07:05;LESB;METAR;true;false;false;2023-01-02T07:00;360.0;4.0;null;-1.0;null;null;null;8.0;5.0;1024.0;null;null;null
2023-01-02T07:05;LEBR;METAR;true;false;false;2023-01-02T07:00;120.0;10.0;null;9999.0;null;null;FEW065;11.0;5.0;1023.0;null;null;null
2023-01-02T07:05;LECV;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;6000.0;null;null;OVC002;7.0;7.0;1023.0;null;null;null
2023-01-02T07:05;LEBA;METAR;true;false;false;2023-01-02T07:00;60.0;5.0;null;9999.0;null;null;OVC018;9.0;8.0;1025.0;null;null;null
2023-01-02T07:05;LERT;METAR;false;false;false;2023-01-02T07:00;90.0;5.0;null;9999.0;null;null;SCT026;14.0;13.0;1023.0;null;NOSIG;null
2023-01-02T07:05;LESU;METAR;false;false;true;2023-01-02T07:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T07:05;LEEC;METAR;false;false;true;2023-01-02T07:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T07:05;LELL;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;-1.0;null;null;null;4.0;2.0;1024.0;null;null;null
2023-01-02T07:05;LEBT;METAR;true;false;false;2023-01-02T07:00;0.0;0.0;null;8000.0;null;null;null;6.0;6.0;0.0;null;null;null
2023-01-02T07:05;LEVS;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;SCT015 BKN030;10.0;8.0;1023.0;null;null;null
2023-01-02T07:05;LEGT;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;BKN013 BKN015 OVC020;10.0;7.0;1023.0;null;null;null
2023-01-02T07:05;LETU;METAR;true;false;false;2023-01-02T07:00;110.0;4.0;null;9999.0;null;null;null;10.0;7.0;1023.0;null;null;null
2023-01-02T07:05;LERL;METAR;false;false;true;2023-01-02T07:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T07:05;LEAB;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;FEW040;4.0;1.0;1025.0;null;NOSIG;null
2023-01-02T07:05;LEGA;METAR;false;false;true;2023-01-02T07:00;0.0;0.0;null;0.0;null;null;null;0.0;0.0;0.0;null;null;null
2023-01-02T07:05;LETO;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;OVC030;9.0;7.0;1023.0;null;NOSIG;null
2023-01-02T07:05;LEBZ;METAR;false;false;false;2023-01-02T07:00;280.0;9.0;null;9999.0;null;null;SCT003;9.0;9.0;1025.0;null;null;null
2023-01-02T07:08;LEVX;SPECI;false;false;false;2023-01-02T07:08;0.0;0.0;null;400.0;null;null;SCT002 SCT027 BKN029;7.0;7.0;1025.0;null;NOSIG;null
2023-01-02T07:10;LEMO;METAR;false;false;false;2023-01-02T07:00;0.0;0.0;null;9999.0;null;null;FEW016 FEW030TCU SCT037 BKN050;12.0;11.0;1024.0;null;NOSIG;null
2023-01-02T07:16;LEMO;SPECI;false;false;false;2023-01-02T07:15;270.0;3.0;null;9999.0;null;null;FEW019 SCT021 FEW030TCU BKN034;12.0;11.0;1024.0;null;NOSIG;null
2023-01-02T07:30;LERT;SPECI;false;false;false;2023-01-02T07:29;0.0;0.0;null;8000.0;null;null;SCT026TCU;14.0;13.0;1024.0;null;NOSIG;null
2023-01-02T07:34;LEAL;METAR;false;false;false;2023-01-02T07:30;290.0;3.0;null;-1.0;null;null;null;5.0;2.0;1024.0;null;NOSIG;null
2023-01-02T07:34;LEMG;METAR;false;false;false;2023-01-02T07:30;300.0;5.0;null;-1.0;null;null;null;9.0;5.0;1024.0;null;NOSIG;null
2023-01-02T07:34;LEPP;METAR;false;false;false;2023-01-02T07:30;260.0;8.0;null;9999.0;null;null;BKN055;11.0;2.0;1023.0;null;null;null
2023-01-02T07:34;GCHI;METAR;false;false;false;2023-01-02T07:30;220.0;3.0;null;-1.0;null;null;null;18.0;16.0;1023.0;null;null;null
2023-01-02T07:34;LEAM;METAR;false;false;false;2023-01-02T07:30;360.0;4.0;null;-1.0;null;null;null;9.0;6.0;1024.0;null;null;null
2023-01-02T07:34;LEJR;METAR;false;false;false;2023-01-02T07:30;0.0;0.0;null;9999.0;null;null;BKN017 BKN040;13.0;12.0;1024.0;RA;null;null
2023-01-02T07:34;LEMD;METAR;false;false;false;2023-01-02T07:30;150.0;4.0;null;9999.0;null;null;FEW018 BKN020;10.0;7.0;1024.0;null;NOSIG;null
2023-01-02T07:34;LEVD;METAR;false;false;false;2023-01-02T07:30;300.0;8.0;null;9999.0;null;null;FEW014;4.0;3.0;1024.0;null;null;null
2023-01-02T07:34;GCLA;METAR;false;false;false;2023-01-02T07:30;280.0;6.0;null;9999.0;null;null;FEW035;18.0;14.0;1023.0;null;null;null
2023-01-02T07:34;LEZG;METAR;false;false;false;2023-01-02T07:30;0.0;0.0;null;9999.0;null;null;BKN075;9.0;8.0;1023.0;null;null;null
